8.063676452636718750e+01,1.136226348876953125e+02,1.702088012695312500e+02,9.316397094726562500e+01,1.530011596679687500e+02,1.272025375366210938e+02,1.156143417358398438e+02,1.810403442382812500e+02,1.774677429199218750e+02,1.652961883544921875e+02
8.086453247070312500e+01,1.045837707519531250e+02,1.766343383789062500e+02,1.034974746704101562e+02,1.256721649169921875e+02,1.401592407226562500e+02,9.622201538085937500e+01,1.713006591796875000e+02,1.668991546630859375e+02,1.704004669189453125e+02
7.499058532714843750e+01,1.143944320678710938e+02,1.720825653076171875e+02,9.340849304199218750e+01,1.359797210693359375e+02,1.458492584228515625e+02,9.869323730468750000e+01,1.771293792724609375e+02,1.731424713134765625e+02,1.623197021484375000e+02
7.540113830566406250e+01,9.975981140136718750e+01,1.837237091064453125e+02,1.078606338500976562e+02,1.276506271362304688e+02,1.413428039550781250e+02,9.352790069580078125e+01,1.786658020019531250e+02,1.607550506591796875e+02,1.834870147705078125e+02
7.835487365722656250e+01,9.892999267578125000e+01,1.821734161376953125e+02,1.084451904296875000e+02,1.226513671875000000e+02,1.446222839355468750e+02,9.123567199707031250e+01,1.738860473632812500e+02,1.587679138183593750e+02,1.802731170654296875e+02
8.091838836669921875e+01,9.887811279296875000e+01,1.814503021240234375e+02,1.089508285522460938e+02,1.249381637573242188e+02,1.449836883544921875e+02,8.754679107666015625e+01,1.652175445556640625e+02,1.666465148925781250e+02,1.722006530761718750e+02
8.120048522949218750e+01,1.232086334228515625e+02,1.663292541503906250e+02,8.574758148193359375e+01,1.204183578491210938e+02,1.425128173828125000e+02,1.261615676879882812e+02,1.848795318603515625e+02,1.767386016845703125e+02,1.632282104492187500e+02
7.444792938232421875e+01,1.039813842773437500e+02,1.795922241210937500e+02,1.012157135009765625e+02,1.414833068847656250e+02,1.263410568237304688e+02,1.080027236938476562e+02,1.833264465332031250e+02,1.663623199462890625e+02,1.805992584228515625e+02
7.731743621826171875e+01,1.091237716674804688e+02,1.763798370361328125e+02,9.803834533691406250e+01,1.363766021728515625e+02,1.443968200683593750e+02,9.770708465576171875e+01,1.756367187500000000e+02,1.704024810791015625e+02,1.666351928710937500e+02
9.206291198730468750e+01,1.012380599975585938e+02,1.680865173339843750e+02,1.077335891723632812e+02,1.120650100708007812e+02,1.315347747802734375e+02,9.629300689697265625e+01,1.759152679443359375e+02,1.452471618652343750e+02,1.803926239013671875e+02
7.609939575195312500e+01,1.032677307128906250e+02,1.814147491455078125e+02,1.034512710571289062e+02,1.340704345703125000e+02,1.493770599365234375e+02,9.089339447021484375e+01,1.761183013916015625e+02,1.661203308105468750e+02,1.757137451171875000e+02
8.079428100585937500e+01,1.092583847045898438e+02,1.698434295654296875e+02,9.772760772705078125e+01,1.447871856689453125e+02,1.231472244262695312e+02,1.107492752075195312e+02,1.757228546142578125e+02,1.720340728759765625e+02,1.662879180908203125e+02
7.789030456542968750e+01,1.017800750732421875e+02,1.793692932128906250e+02,1.060680160522460938e+02,1.406558685302734375e+02,1.369715423583984375e+02,9.812773895263671875e+01,1.834912414550781250e+02,1.548136901855468750e+02,1.848136291503906250e+02
8.206467437744140625e+01,1.159517135620117188e+02,1.668574218750000000e+02,9.266178894042968750e+01,1.250216369628906250e+02,1.406380004882812500e+02,1.148189163208007812e+02,1.833323211669921875e+02,1.676822204589843750e+02,1.688996429443359375e+02
8.086565399169921875e+01,1.084291687011718750e+02,1.736014556884765625e+02,1.010025863647460938e+02,1.211301574707031250e+02,1.464328002929687500e+02,1.022449264526367188e+02,1.764526367187500000e+02,1.618188171386718750e+02,1.724210052490234375e+02
8.521087646484375000e+01,9.660289001464843750e+01,1.779838104248046875e+02,1.104120483398437500e+02,1.312356109619140625e+02,1.348982086181640625e+02,8.968637847900390625e+01,1.702857360839843750e+02,1.577619628906250000e+02,1.799521789550781250e+02
7.876715850830078125e+01,1.028215332031250000e+02,1.768428192138671875e+02,1.052704544067382812e+02,1.249589843750000000e+02,1.496650238037109375e+02,9.247130584716796875e+01,1.729710235595703125e+02,1.621825866699218750e+02,1.744841461181640625e+02
8.778063201904296875e+01,1.024074783325195312e+02,1.704882202148437500e+02,1.058457412719726562e+02,1.039410324096679688e+02,1.373003234863281250e+02,9.647064208984375000e+01,1.696282348632812500e+02,1.509514160156250000e+02,1.731932067871093750e+02
8.584409332275390625e+01,9.807443237304687500e+01,1.742931671142578125e+02,1.107357864379882812e+02,1.235079498291015625e+02,1.360595703125000000e+02,9.135869598388671875e+01,1.672131347656250000e+02,1.534677581787109375e+02,1.754994049072265625e+02
7.871910095214843750e+01,1.194182662963867188e+02,1.692650299072265625e+02,8.874796295166015625e+01,1.367387847900390625e+02,1.390585937500000000e+02,1.119639892578125000e+02,1.792995758056640625e+02,1.782021942138671875e+02,1.591117706298828125e+02
8.778558349609375000e+01,1.040373001098632812e+02,1.673507995605468750e+02,1.041603851318359375e+02,1.486950073242187500e+02,1.503044128417968750e+02,1.033240280151367188e+02,1.836702575683593750e+02,1.474561004638671875e+02,1.824339752197265625e+02
7.872080993652343750e+01,1.046515045166015625e+02,1.762781066894531250e+02,1.047065734863281250e+02,1.297770080566406250e+02,1.549164428710937500e+02,9.798826599121093750e+01,1.783830871582031250e+02,1.584216308593750000e+02,1.781936187744140625e+02
7.633730316162109375e+01,1.019640884399414062e+02,1.770222167968750000e+02,1.059403762817382812e+02,1.332674407958984375e+02,1.486650695800781250e+02,8.752986907958984375e+01,1.714605712890625000e+02,1.581558227539062500e+02,1.733646850585937500e+02
7.941439819335937500e+01,9.913585662841796875e+01,1.811189117431640625e+02,1.077308654785156250e+02,1.241514816284179688e+02,1.270785217285156250e+02,9.392252349853515625e+01,1.738363647460937500e+02,1.548167877197265625e+02,1.795731048583984375e+02
7.161133575439453125e+01,1.112129745483398438e+02,1.809561920166015625e+02,9.353016662597656250e+01,1.254010620117187500e+02,1.176079559326171875e+02,9.590061950683593750e+01,1.766715698242187500e+02,1.731298522949218750e+02,1.649669036865234375e+02
8.203255462646484375e+01,1.082318878173828125e+02,1.744066162109375000e+02,1.010133666992187500e+02,1.301996307373046875e+02,1.438796539306640625e+02,9.879692840576171875e+01,1.734003906250000000e+02,1.679808502197265625e+02,1.677052154541015625e+02
8.929930877685546875e+01,1.058052978515625000e+02,1.653242187500000000e+02,1.002268066406250000e+02,1.273280868530273438e+02,1.177261734008789062e+02,9.886100769042968750e+01,1.732920227050781250e+02,1.554332580566406250e+02,1.702500762939453125e+02
8.800996398925781250e+01,8.950457763671875000e+01,1.745245361328125000e+02,1.207713241577148438e+02,1.221851730346679688e+02,1.466890869140625000e+02,7.802843475341796875e+01,1.580941619873046875e+02,1.404368133544921875e+02,1.781828308105468750e+02
8.702297210693359375e+01,9.871570587158203125e+01,1.750293121337890625e+02,1.096238479614257812e+02,1.464469299316406250e+02,1.450335693359375000e+02,9.095713806152343750e+01,1.675843048095703125e+02,1.559686737060546875e+02,1.741284027099609375e+02
7.342823791503906250e+01,9.709765625000000000e+01,1.882621002197265625e+02,1.115885467529296875e+02,1.336234283447265625e+02,1.220914001464843750e+02,9.183264923095703125e+01,1.716614227294921875e+02,1.582537078857421875e+02,1.804333801269531250e+02
7.493998718261718750e+01,1.080285110473632812e+02,1.802555084228515625e+02,9.937010192871093750e+01,1.482438354492187500e+02,1.483205413818359375e+02,9.879869079589843750e+01,1.801497955322265625e+02,1.686953430175781250e+02,1.729472656250000000e+02
8.262648773193359375e+01,9.880984497070312500e+01,1.749554595947265625e+02,1.102632141113281250e+02,1.238325729370117188e+02,1.328844146728515625e+02,8.689566040039062500e+01,1.642655792236328125e+02,1.532661437988281250e+02,1.723136749267578125e+02
7.317012786865234375e+01,1.154048385620117188e+02,1.776399230957031250e+02,9.300880432128906250e+01,1.299072875976562500e+02,1.558556365966796875e+02,1.069413909912109375e+02,1.853746337890625000e+02,1.766303710937500000e+02,1.704955902099609375e+02
7.815686798095703125e+01,1.084712753295898438e+02,1.781145782470703125e+02,9.942015075683593750e+01,1.333670043945312500e+02,1.520885467529296875e+02,1.000149078369140625e+02,1.754692230224609375e+02,1.699864196777343750e+02,1.689180297851562500e+02
8.037911224365234375e+01,1.052692184448242188e+02,1.747830352783203125e+02,1.030888595581054688e+02,1.495657196044921875e+02,1.455167388916015625e+02,1.051045227050781250e+02,1.822957153320312500e+02,1.597630920410156250e+02,1.795741424560546875e+02
7.966577148437500000e+01,1.030890197753906250e+02,1.750865631103515625e+02,1.050578842163085938e+02,1.337496490478515625e+02,1.344674835205078125e+02,9.290596008300781250e+01,1.699952239990234375e+02,1.613417510986328125e+02,1.710546569824218750e+02
7.994022369384765625e+01,1.079622497558593750e+02,1.758358764648437500e+02,1.000606155395507812e+02,1.192938995361328125e+02,1.522026977539062500e+02,1.073317413330078125e+02,1.886995391845703125e+02,1.598978576660156250e+02,1.850640563964843750e+02
7.901412200927734375e+01,1.098086624145507812e+02,1.708273315429687500e+02,9.844108581542968750e+01,1.419844512939453125e+02,1.346402130126953125e+02,1.058106994628906250e+02,1.778602600097656250e+02,1.651770019531250000e+02,1.689617614746093750e+02
8.396215057373046875e+01,9.782406616210937500e+01,1.754186248779296875e+02,1.114028320312500000e+02,1.324341583251953125e+02,1.460187377929687500e+02,8.451529693603515625e+01,1.615994415283203125e+02,1.554088134765625000e+02,1.712055206298828125e+02
7.885799407958984375e+01,1.124905090332031250e+02,1.737338104248046875e+02,9.490541076660156250e+01,1.230307540893554688e+02,1.546684570312500000e+02,1.079370727539062500e+02,1.806751098632812500e+02,1.719297637939453125e+02,1.691253204345703125e+02
8.669436645507812500e+01,1.001786041259765625e+02,1.703192138671875000e+02,1.097616195678710938e+02,1.014701385498046875e+02,1.376683349609375000e+02,8.977005767822265625e+01,1.707509613037109375e+02,1.424896087646484375e+02,1.788076477050781250e+02
7.569371795654296875e+01,9.855583953857421875e+01,1.850512695312500000e+02,1.085647659301757812e+02,1.433877105712890625e+02,1.385346069335937500e+02,8.969168090820312500e+01,1.735944519042968750e+02,1.617591857910156250e+02,1.786552429199218750e+02
8.446466064453125000e+01,1.076122817993164062e+02,1.738070373535156250e+02,1.000871963500976562e+02,1.264359130859375000e+02,1.370864257812500000e+02,1.079136505126953125e+02,1.753222198486328125e+02,1.682788848876953125e+02,1.703090972900390625e+02
8.931536865234375000e+01,1.078933105468750000e+02,1.636549835205078125e+02,1.010096054077148438e+02,1.383691558837890625e+02,1.337176208496093750e+02,1.118695449829101562e+02,1.826063690185546875e+02,1.549633331298828125e+02,1.780451660156250000e+02
8.582064819335937500e+01,9.339845275878906250e+01,1.774523010253906250e+02,1.158578033447265625e+02,1.051665039062500000e+02,1.399315032958984375e+02,8.358605957031250000e+01,1.637612152099609375e+02,1.480065460205078125e+02,1.799142456054687500e+02
7.697769927978515625e+01,1.103195037841796875e+02,1.749028167724609375e+02,9.648238372802734375e+01,1.406051940917968750e+02,1.388442687988281250e+02,1.064865341186523438e+02,1.836837615966796875e+02,1.673925170898437500e+02,1.756798248291015625e+02
8.001885223388671875e+01,1.143298873901367188e+02,1.677089080810546875e+02,9.398937225341796875e+01,1.510496673583984375e+02,1.347833557128906250e+02,1.127287445068359375e+02,1.817890014648437500e+02,1.699030609130859375e+02,1.673438415527343750e+02
8.199285888671875000e+01,1.097742614746093750e+02,1.729353790283203125e+02,9.831297302246093750e+01,1.311126708984375000e+02,1.415137481689453125e+02,1.046266860961914062e+02,1.766026153564453125e+02,1.689802398681640625e+02,1.683419952392578125e+02
7.658358764648437500e+01,1.044627838134765625e+02,1.792751312255859375e+02,1.034791641235351562e+02,1.251786422729492188e+02,1.543362121582031250e+02,9.734369659423828125e+01,1.820773773193359375e+02,1.582261199951171875e+02,1.809924316406250000e+02
8.733907318115234375e+01,1.002330017089843750e+02,1.736386566162109375e+02,1.086801681518554688e+02,1.419514312744140625e+02,1.292459564208984375e+02,9.673916625976562500e+01,1.678028259277343750e+02,1.565564727783203125e+02,1.730314025878906250e+02
8.398036956787109375e+01,9.994371795654296875e+01,1.749687957763671875e+02,1.098788681030273438e+02,1.245986785888671875e+02,1.400588073730468750e+02,9.015048217773437500e+01,1.674622802734375000e+02,1.560638122558593750e+02,1.747781982421875000e+02
7.732718658447265625e+01,1.139445648193359375e+02,1.763499755859375000e+02,9.360050964355468750e+01,1.420921173095703125e+02,1.567345275878906250e+02,1.109542083740234375e+02,1.850296325683593750e+02,1.755898284912109375e+02,1.715470428466796875e+02
7.841951751708984375e+01,1.132342605590820312e+02,1.759322509765625000e+02,9.559375000000000000e+01,1.317003021240234375e+02,1.522859802246093750e+02,1.048284149169921875e+02,1.760903625488281250e+02,1.758331909179687500e+02,1.629398498535156250e+02
7.401566314697265625e+01,1.055514221191406250e+02,1.771786041259765625e+02,1.017445526123046875e+02,1.226658020019531250e+02,1.556488342285156250e+02,1.029075698852539062e+02,1.860486297607421875e+02,1.608835601806640625e+02,1.832767486572265625e+02
7.452227783203125000e+01,1.083580703735351562e+02,1.781558685302734375e+02,9.910029602050781250e+01,1.279302749633789062e+02,1.467278594970703125e+02,9.222917175292968750e+01,1.723431854248046875e+02,1.704765014648437500e+02,1.654333038330078125e+02
